Sale_Price,Gr_Liv_Area,Year_Built,Total_Bsmt_SF,Garage_Area,Lot_Area,Overall_Qual,Overall_Cond,Central_Air,Full_Bath,Bedroom_AbvGr
132000,934,1964,912,336,10366,Above_Average,Good,1,1,2
142500,1059,1966,1059,286,9000,Average,Above_Average,1,1,3
158000,1159,1968,1051,336,11553,Average,Average,1,1,3
149500,1400,1978,672,440,7844,Above_Average,Good,1,1,3
165000,1458,1967,1176,512,9535,Average,Average,1,1,3
180000,1721,1968,1461,440,10335,Average,Above_Average,1,2,3
160500,1040,1978,960,616,7176,Above_Average,Above_Average,1,1,3
156500,1967,1977,1967,580,9662,Average,Below_Average,1,2,6
157000,1949,1977,1949,586,8235,Average,Below_Average,1,2,6
172500,1920,1958,1052,451,13650,Average,Average,1,2,4
155000,1803,1957,1134,484,13125,Average,Below_Average,1,2,3
170000,1779,1955,1763,454,17920,Average,Below_Average,1,1,3
105000,872,1924,872,322,17529,Average,Average,0,1,2
145000,960,1965,648,364,10246,Below_Average,Excellent,1,0,0
168000,1437,1956,1188,576,14175,Average,Above_Average,1,1,3
278000,1830,1967,1865,521,20355,Good,Above_Average,1,1,2
164000,1000,1963,1000,575,13050,Average,Above_Average,1,1,1
225000,2287,1953,1304,667,15593,Good,Below_Average,1,2,3
130000,810,1971,782,576,10820,Average,Good,1,1,2
142500,894,1974,864,440,13350,Average,Average,1,1,3
148400,1700,1980,430,450,1700,Good,Average,1,2,2
190000,1453,1986,1453,445,5271,Good,Average,1,1,2
146000,1350,1954,967,504,9375,Below_Average,Average,1,1,3
128000,1150,1942,799,215,6488,Average,Average,0,1,3
225000,2008,1948,896,230,7800,Average,Very_Good,1,3,3
274970,2201,1966,697,432,19690,Above_Average,Good,1,2,4
235000,2009,1928,672,795,19950,Above_Average,Good,1,2,4
415000,3672,1935,1836,836,19800,Above_Average,Very_Good,1,3,5
182000,1560,1962,1776,528,11679,Average,Average,1,2,3
135000,1488,1952,0,569,12048,Average,Above_Average,1,1,3
137000,1057,1955,1057,288,10519,Average,Very_Good,1,1,3
136900,1855,1954,994,325,9525,Above_Average,Below_Average,1,2,4
149900,1609,1953,1000,305,9525,Above_Average,Average,1,1,5
123500,1148,1952,980,308,6420,Average,Good,1,1,2
93000,1124,1954,0,0,8335,Average,Average,1,1,3
91500,1456,1948,810,280,7585,Average,Fair,1,1,4
180000,1298,1985,1298,403,11200,Above_Average,Average,1,2,3
209000,2559,1989,868,506,12128,Above_Average,Below_Average,1,2,4
215000,1911,1993,777,471,9554,Very_Good,Average,1,2,3
224500,1440,1993,1344,920,9069,Above_Average,Very_Good,1,2,2
229800,1876,2005,1308,848,11003,Good,Average,1,2,3
183600,1208,2005,1208,632,7488,Good,Average,1,2,2
194000,1220,2006,1199,632,7406,Good,Average,1,2,2
193879,1294,2006,1286,662,6762,Good,Average,1,2,2
221500,1614,2005,1614,865,11210,Good,Average,1,2,3
204900,1498,2006,1498,675,8990,Good,Average,1,2,2
239799,1962,2006,1391,868,8760,Good,Average,1,2,3
233555,1846,2006,1836,495,13377,Above_Average,Average,1,2,3
260000,1734,2005,1734,660,11645,Good,Average,1,2,3
294900,1590,2005,1570,754,11645,Very_Good,Average,1,2,2
209700,1809,2005,945,638,10984,Good,Average,1,2,3
225000,1614,2005,1614,576,9316,Good,Average,1,2,3
181000,1596,2005,784,610,9316,Good,Average,1,2,3
220000,1915,1992,908,506,10041,Very_Good,Average,1,2,3
190000,1582,1964,1624,390,36500,Average,Average,1,2,4
180000,988,1969,938,540,21453,Above_Average,Average,1,1,1
280000,1533,1975,1533,576,70761,Good,Average,1,2,2
158900,1388,1968,1388,522,12000,Above_Average,Average,1,2,3
148000,914,1996,870,576,8846,Average,Average,1,1,2
145000,1100,1996,1100,462,13015,Average,Above_Average,1,1,3
187000,1499,1995,781,473,12438,Above_Average,Average,1,2,3
193000,1425,1998,1425,591,8685,Good,Average,1,2,3
156000,990,1995,990,576,13568,Average,Average,1,1,3
235000,1525,2000,1525,541,9100,Good,Average,1,2,3
217000,1494,1997,1479,576,9236,Above_Average,Average,1,2,3
214000,1588,1999,1588,472,10264,Good,Average,1,2,3
196000,1749,1999,842,515,9272,Good,Average,1,2,3
217000,1779,1999,951,586,13426,Good,Average,1,2,3
200000,1861,2002,916,492,13450,Good,Average,1,2,3
192500,1776,2002,936,474,14006,Good,Average,1,2,3
205000,1541,2001,1541,843,13704,Good,Average,1,2,3
132500,954,1976,911,576,10780,Average,Average,1,1,3
157500,1388,1977,675,317,8340,Above_Average,Above_Average,1,1,3
174000,1282,1978,995,672,10385,Above_Average,Above_Average,1,2,3
128500,971,1969,971,300,9920,Average,Above_Average,1,1,3
128500,864,1972,864,288,9560,Average,Good,1,1,3
149900,894,1972,894,552,9800,Average,Good,1,1,3
119900,864,1972,864,297,7200,Average,Very_Good,1,1,3
137000,1320,1993,630,484,3612,Above_Average,Average,1,2,3
255000,1989,2002,1065,586,11367,Very_Good,Average,1,2,3
222000,1762,2002,826,591,9930,Good,Average,1,2,3
214000,1755,1999,840,530,9468,Above_Average,Average,1,2,3
220000,1358,2002,1348,418,11088,Very_Good,Average,1,1,1
275000,1787,2001,1753,748,14781,Very_Good,Average,1,2,3
197000,1909,2002,872,529,8726,Good,Average,1,2,4
230000,1654,2002,1654,900,8125,Good,Average,1,2,3
268500,2214,1999,1090,646,10566,Very_Good,Average,1,2,3
210900,2049,1996,1065,467,21533,Good,Average,1,2,4
227000,1939,1998,1054,555,11250,Good,Average,1,2,3
237000,1995,1995,930,610,11250,Good,Average,1,2,4
274300,2097,1998,1108,583,9750,Good,Above_Average,1,2,3
216837,1836,2004,1860,484,9100,Good,Average,1,2,3
133000,848,2003,848,420,4435,Above_Average,Average,1,1,1
155900,848,2004,848,420,4435,Above_Average,Average,1,1,1
233230,1919,2006,1079,685,15611,Very_Good,Average,1,2,3
207000,1390,2003,1390,545,8810,Good,Average,1,2,3
195000,1948,2004,847,434,12393,Good,Average,1,2,4
200000,1700,2003,1682,544,9135,Above_Average,Average,1,2,3
203160,1737,2006,851,578,8581,Good,Average,1,2,3
195800,1611,2005,784,572,8400,Good,Average,1,2,3
212900,1552,2005,1552,782,10084,Good,Average,1,2,3
196500,1720,2004,860,565,11645,Good,Average,1,2,3
198000,1336,2005,1336,502,8772,Good,Average,1,2,3
173900,1500,2005,750,564,8846,Above_Average,Average,1,2,3
163990,1456,2005,728,390,8461,Above_Average,Average,1,2,3
164990,1310,2005,1310,400,8767,Good,Average,1,2,3
98000,1436,1910,676,528,8777,Below_Average,Above_Average,1,2,3
149900,1466,1959,1466,528,17755,Average,Below_Average,1,1,3
102000,1220,1951,836,396,8877,Below_Average,Average,1,1,2
127500,1012,1975,976,0,7840,Above_Average,Average,1,2,4
127500,980,1975,945,0,9400,Above_Average,Average,1,2,4
119900,1176,1969,1176,360,16133,Average,Below_Average,1,1,2
196500,1724,2003,796,616,7162,Good,Average,1,2,3
117250,914,2002,914,0,8050,Above_Average,Average,1,1,2
229000,2314,2003,1150,502,11060,Good,Average,1,2,3
145000,1072,2005,547,525,3675,Average,Average,1,1,2
140000,1072,2005,547,525,3675,Above_Average,Average,1,2,2
142500,1072,2005,547,525,3675,Above_Average,Average,1,1,2
134000,1709,2004,970,380,2522,Good,Average,1,2,3
130000,1709,2004,970,380,2522,Good,Average,1,2,3
130000,1709,2004,970,380,2522,Above_Average,Average,1,2,3
137500,1709,2004,970,380,2522,Good,Average,1,2,3
130000,1708,2004,976,380,3363,Good,Average,1,2,3
97900,936,1948,624,265,6956,Below_Average,Good,1,1,3
92000,1338,1915,832,528,7822,Above_Average,Fair,1,2,3
107000,1669,1924,1093,288,8707,Below_Average,Average,0,1,4
81000,1184,1910,658,0,8410,Average,Fair,1,1,5
104900,1221,1924,784,392,9738,Average,Good,1,1,4
115000,864,1955,864,572,8172,Average,Good,1,1,2
125000,1482,1954,954,609,16012,Below_Average,Below_Average,1,2,3
116000,1250,1918,686,280,8248,Average,Good,1,1,3
83000,1414,1922,864,0,8248,Below_Average,Below_Average,0,1,3
118500,2230,1912,795,440,6204,Below_Average,Average,0,1,5
35000,498,1922,498,216,8088,Poor,Fair,0,1,1
121000,1273,1910,616,275,11388,Below_Average,Good,0,1,3
160000,1928,1916,686,0,7082,Average,Very_Good,1,2,5
140000,1595,1940,940,240,8400,Above_Average,Average,1,1,2
137000,1551,1938,1058,240,10890,Average,Average,1,2,3
128000,1340,1945,780,440,6430,Above_Average,Above_Average,0,1,3
160000,1479,1926,624,312,7000,Good,Very_Good,1,1,3
138887,1784,1914,747,180,13132,Average,Average,1,1,4
149000,1510,1920,755,216,4899,Above_Average,Very_Good,1,1,3
102000,1522,1926,1008,0,6000,Average,Average,1,2,4
167000,1636,1919,818,288,9399,Good,Very_Good,1,1,4
200100,1802,1920,793,216,7588,Good,Above_Average,1,1,4
131000,1465,1939,992,240,10164,Average,Average,1,2,3
112000,1288,1941,824,240,6191,Average,Below_Average,0,1,4
140000,1717,1915,756,642,9550,Good,Average,1,1,3
195000,1550,1920,817,318,21780,Above_Average,Average,1,1,3
230000,1517,1929,792,400,11435,Very_Good,Good,1,1,3
194000,1717,1940,901,410,12400,Average,Above_Average,1,1,2
137500,1180,1922,700,252,11600,Below_Average,Average,1,1,2
250000,2057,1936,1017,180,11500,Good,Good,1,1,3
218000,1671,1929,1022,451,8170,Good,Good,1,2,4
239000,2345,1932,952,360,16560,Above_Average,Very_Good,1,2,4
199500,1609,1932,637,579,12320,Good,Good,1,1,3
210000,1801,1930,697,365,14210,Above_Average,Good,1,1,3
230000,1811,1956,1073,470,14115,Above_Average,Good,1,1,2
217500,1647,1977,1430,621,12984,Average,Above_Average,1,2,3
257000,2315,1950,1168,342,15600,Average,Good,1,2,4
157000,1336,1953,1165,375,15750,Average,Average,1,1,2
223000,1844,1969,1844,540,16381,Above_Average,Average,1,2,3
102000,976,1942,976,215,7288,Average,Above_Average,0,1,2
145400,1285,1926,861,506,7000,Above_Average,Good,1,1,3
72000,672,1925,432,0,8534,Below_Average,Below_Average,0,1,2
85000,641,1925,641,272,7030,Below_Average,Above_Average,1,1,2
106500,951,1936,951,327,8765,Below_Average,Above_Average,0,1,2
139000,1638,1957,967,384,9060,Above_Average,Average,1,2,4
108000,1336,1920,637,570,11040,Below_Average,Above_Average,1,1,3
51689,729,1945,0,0,12366,Fair,Average,0,1,2
35311,480,1949,480,308,9000,Poor,Fair,0,0,1
115000,1396,1951,660,0,9000,Average,Above_Average,0,2,4
78000,936,1916,216,0,8520,Fair,Average,0,1,2
375000,1778,2005,1573,495,5748,Very_Good,Average,1,2,2
300000,1646,2004,1594,525,3842,Very_Good,Average,1,2,2
242500,1625,1979,1625,576,23580,Above_Average,Above_Average,1,2,3
145000,1664,1978,1664,616,8385,Above_Average,Average,1,2,4
209000,1491,2001,1491,490,9116,Very_Good,Average,1,2,3
135000,1004,1977,975,504,10530,Above_Average,Average,1,1,2
148000,1210,1975,1128,528,11080,Above_Average,Above_Average,1,2,3
171000,1959,1988,1907,766,11070,Good,Average,1,3,5
335000,2519,1989,1210,628,26178,Good,Average,1,2,4
230000,1295,1986,0,312,8239,Good,Average,1,2,2
250764,1650,1958,1632,518,50102,Above_Average,Average,1,1,2
228000,1707,1981,1686,511,16669,Very_Good,Above_Average,1,2,2
176000,1137,1987,1112,551,13811,Above_Average,Above_Average,1,2,2
180000,1339,1990,1309,484,8049,Good,Average,1,2,2
250000,2514,1990,1216,693,11170,Good,Average,1,2,4
202000,1403,2000,1381,470,8098,Above_Average,Average,1,2,2
312500,1800,2002,1800,765,14331,Very_Good,Average,1,2,3
320000,1960,2005,1728,714,13618,Very_Good,Average,1,2,3
369900,2028,2005,1868,880,11443,Very_Good,Average,1,2,2
359900,1838,2005,1838,682,11577,Excellent,Average,1,2,3
81500,1600,1951,0,270,31250,Very_Poor,Fair,1,1,3
215000,1368,1997,1288,784,7020,Good,Average,1,2,2
164000,1216,1998,1216,402,4500,Above_Average,Average,1,2,2
153500,1337,1998,1237,405,4500,Above_Average,Average,1,2,2
84500,1140,2006,1140,0,17217,Average,Average,1,1,3
104500,1304,1977,264,336,2665,Average,Above_Average,1,1,3
127000,1475,1977,757,336,2665,Average,Above_Average,1,2,4
151400,2521,1973,942,576,3964,Above_Average,Below_Average,1,2,5
126500,874,1968,864,288,10172,Average,Good,1,1,3
146500,1652,1970,1652,928,11836,Average,Average,1,2,4
73000,630,1970,630,0,1470,Below_Average,Above_Average,1,1,1
79400,1092,1972,546,253,1484,Below_Average,Below_Average,1,1,3
140000,1360,1969,1104,336,13384,Average,Average,1,1,3
92000,630,1970,630,0,1533,Average,Good,1,1,1
87550,1092,1970,546,286,1533,Below_Average,Average,1,1,3
79500,1092,1970,546,0,1526,Below_Average,Average,1,1,3
90500,1092,1970,546,0,1936,Below_Average,Good,1,1,3
71000,1092,1970,546,286,1894,Below_Average,Average,1,1,3
150900,1728,1976,1728,574,12640,Above_Average,Average,1,2,4
188000,1728,1976,1728,560,9297,Average,Average,1,2,4
160000,1126,1977,1126,484,17400,Average,Average,1,2,3
131000,1224,1960,1224,576,20000,Average,Good,1,1,4
142500,1003,1984,1003,588,7937,Above_Average,Above_Average,1,1,3
131000,902,1983,864,484,8885,Average,Average,1,1,2
132000,970,1992,912,0,10441,Average,Average,1,1,3
170000,1389,1974,1389,418,10010,Average,Average,1,1,2
188000,2000,1993,996,650,9627,Good,Average,1,2,3
